Dur,Mean,Min,Max,sTos_code,dTos_code,sTtl,dTtl,sHops,dHops,dMeanPktSz,SrcTCPBase,DstTCPBase,AckDat,Label,dTos_was_missing,dTtl_was_missing,dHops_was_missing,DstTCPBase_was_missing,SrcTCPBase_was_missing,SrcLoss_ratio,Load_log,SrcLoad_log,Rate_log,SynAck_log,TcpRtt_log,SrcBytes_log,Loss_log,SrcPkts_log,sMeanPktSz_log,TotBytes_log,pLoss_log,Offset_log,TotPkts_log,SrcWin_log,DstWin_log,Proto_lldp,Proto_sctp,Proto_tcp,Proto_udp,State_CON,State_ECO,State_FIN,State_INT,State_REQ,State_RST,State_URP,Cause_Start,Cause_Status,dDSb_af12,dDSb_cs0,dDSb_ef,dDSb_unknown,sDSb_is_cs0,slice_2:mMTC,slice_3:URLLC
4.396083,4.396083,4.396083,4.396083,0,0.0,64,53.0,0,11.0,0,1094728816,3441991458.0,0.0,0,0,0,0,0,0,0.3333333333333333,0.2833952536592671,9.9057907576218,0.5480627423925374,-8.324588509985539,-5.0649672860915915,9.347838885161817,0.08779141920421173,3.258096538021482,0.14746890630218473,9.832582139020353,1.5198258474944089,13.179932040413911,4.007333185232471,8.31752199628717,8.62155320674048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.190062,0.190062,0.190062,0.190062,0,0.0,64,116.0,0,12.0,0,2629175656,3796999830.0,0.013761,0,0,0,0,0,0,0.5,0.2834359590657306,11.953957306914035,0.6839040266975039,-3.3188751981657987,-2.5218570955902675,9.026056891868688,-0.48674538949339446,2.772588722239781,0.14746903141806172,9.397566548103592,1.4170660197866443,15.014434136376728,3.4657359027997265,11.541639250091174,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.377008,4.377008,4.377008,4.377008,0,0.0,64,64.0,0,0.0,0,2254000865,4073124279.0,0.0,0,0,0,0,0,0,0.4,0.28333041299603057,7.984918717893123,0.45336944300998905,-8.324588509985539,-5.0649672860915915,7.438971592395862,0.4788315472522295,2.9444389791664403,0.14746455456510718,8.164225652265827,3.2317653567873674,10.220230730583488,3.367295829986474,5.030437921392435,5.043425116919247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.924618,1.924618,1.924618,1.924618,0,0.0,64,63.0,0,1.0,0,1800308718,98961977.0,0.049838,0,0,0,0,0,0,0.5,0.2833817025751609,8.364201117445926,0.5018399866654308,-2.0641159274157923,-1.612538954346633,7.057036981697891,-0.48674538949339446,2.302585092994046,0.14746635482301046,8.610865667278873,1.880312934366108,16.574350256569694,2.8903717578961645,11.235550095507087,10.34512385694912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.088003,0.088003,0.088003,0.088003,0,0.0,53,64.0,11,0.0,0,87502201,756645181.0,0.0,0,0,0,0,0,0,0.0,0.28343911230024765,11.953957306914035,0.6867962500094292,-8.324588509985539,-5.0649672860915915,7.983440063006542,-0.48674538949339446,2.833213344056216,0.14746756420058235,9.217415285648144,1.5198258474944089,13.401643754248132,3.332204510175204,6.957497370876951,7.744136627627991,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.746594,4.746594,4.746594,4.746594,0,0.0,64,116.0,0,12.0,0,1094904071,3442102868.0,0.0,0,0,0,0,0,0,0.3333333333333333,0.28339982555355187,9.789074576718576,0.5351259677112555,-8.324588509985539,-5.0649672860915915,9.318297513481275,0.08779141920421173,3.044522437723423,0.14746903410620263,10.102502332271744,1.5483502834463863,13.28113820649765,3.970291913552122,8.31752199628717,8.62155320674048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.330469,4.330469,4.330469,4.330469,0,0.0,64,116.0,0,12.0,0,1094709578,3441975142.0,0.0,0,0,0,0,0,0,0.5,0.2834018211315782,9.879686522380489,0.5433378029865538,-8.324588509985539,-5.0649672860915915,9.31721973360328,-0.48674538949339446,3.044522437723423,0.14746903347612605,10.09999961284942,1.072636828580638,13.166458728642102,3.9512437185814275,8.31752199628717,8.62155320674048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.446607,1.446607,1.446607,1.446607,0,0.0,64,53.0,0,11.0,0,1994933979,1983668627.0,0.0,0,0,0,0,0,0,0.3333333333333333,0.2833880163354958,9.781495794620243,0.5787093361354344,-8.324588509985539,-5.0649672860915915,8.176672771948455,0.08779141920421173,2.3978952727983707,0.1474686820164446,8.504107951867582,2.1291131030189225,13.37797411885604,3.258096538021482,5.198497031265826,6.957497370876951,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.446743,4.446743,4.446743,4.446743,0,0.0,64,116.0,0,12.0,0,1095127689,3442251959.0,0.0,0,0,0,0,0,0,0.5,0.28340047112150896,10.127457168964582,0.561310372153548,-8.324588509985539,-5.0649672860915915,9.572789322908545,-0.48674538949339446,3.295836866004329,0.1474690333912178,10.05993559141207,0.9506156339244194,13.4049359184046,4.143134726391533,8.31752199628717,8.62155320674048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.102712,0.102712,0.102712,0.102712,0,0.0,52,59.0,12,5.0,0,2473321567,0.0,0.0,0,1,1,1,1,0,0.6666666666666666,0.283328935092531,8.65950647894933,0.5231183247470096,-8.324588509985539,-5.0649672860915915,5.003946305945459,0.08779141920421173,1.0986122886681096,0.14746231610743785,5.003946305945459,3.9318256327243257,15.000528345670586,1.0986122886681096,16.635517134138762,11.082527090316852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4.498744,4.498744,4.498744,4.498744,0,0.0,64,53.0,0,11.0,0,1093752018,3441351988.0,0.0,0,0,0,0,0,0,0.5,0.2833940495426386,9.843739414370651,0.5343033847927515,-8.324588509985539,-5.0649672860915915,9.319374133000306,-0.48674538949339446,3.044522437723423,0.14746903473470696,9.814219084777946,1.0986122886681096,12.04525227266798,3.912023005428146,8.31752199628717,8.62155320674048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.980859,4.980859,4.980859,4.980859,0,0.0,64,64.0,0,0.0,0,27034750,3577407314.0,0.055259,0,0,0,0,0,0,0.5,0.2833430989057952,8.447897958294043,0.5071681411458168,-2.5895778440409987,-1.8455310427393872,8.008032846969307,0.5260368323590524,3.4339872044851463,0.14746496674182363,8.501267040865978,3.274262432207862,10.764371277138544,3.8066624897703196,11.150993871885674,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.812675,2.812675,2.812675,2.812675,0,0.0,64,64.0,0,0.0,0,1511579623,2646845018.0,0.034198,0,0,0,0,0,0,0.42857142857142855,0.28336385152982335,8.824082872705231,0.5623555925555247,-2.100307076684514,-1.7023613643516557,7.818027938530729,0.5147312629663836,3.295836866004329,0.14746463894047776,8.4040244933106,3.239787719053256,12.275062183678235,3.713572066704308,11.165592463176269,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.982183,4.982183,4.982183,4.982183,0,0.0,64,117.0,0,11.0,0,3403723016,3913209256.0,0.013767,0,0,0,0,0,0,0.5,0.2834220919849513,9.164152137200695,0.5820544915243718,-3.3282179417272224,-2.5259279542418445,8.725669705687043,-0.48674538949339446,3.4011973816621555,0.14746791033977025,11.368777919882517,0.9411836131898944,14.110092521325301,4.440670591090525,13.167843306882546,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.999205,4.999205,4.999205,4.999205,0,0.0,64,117.0,0,11.0,0,2150364616,24250418.0,0.031444,0,0,0,0,0,0,0.0,0.2834216735263783,8.464668464811378,0.57218614008044,-3.341672034982578,-2.303448125895073,8.045588280803528,-0.48674538949339446,3.044522437723423,0.14746708994085705,11.342220177316014,0.9411836131898944,14.715878797074613,4.3694478524670215,14.169969348047092,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.393618,1.393618,1.393618,1.393618,0,0.0,64,64.0,0,0.0,0,2254005089,4073128551.0,0.0,0,0,0,0,0,0,0.6666666666666666,0.28330153359300975,7.830154853026948,0.4120677612398919,-8.324588509985539,-5.0649672860915915,6.371611847231857,0.08779141920421173,1.6094379124341003,0.1474668597658002,6.771935555839602,3.044522437723423,11.464459748162058,2.1972245773362196,5.099866427824199,5.159055299214529,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.104063,0.104063,0.104063,0.104063,0,0.0,53,59.0,11,5.0,0,3792648446,0.0,0.0,0,1,1,1,1,0,0.6666666666666666,0.2833281888340827,8.646441241412475,0.5214567268802621,-8.324588509985539,-5.0649672860915915,5.003946305945459,0.08779141920421173,1.0986122886681096,0.14746231610743785,5.003946305945459,3.9318256327243257,16.125482401616228,1.0986122886681096,16.635517134138762,11.082527090316852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1.149371,1.149371,1.149371,1.149371,0,0.0,64,64.0,0,0.0,0,1511582039,2646847274.0,0.0,0,0,0,0,0,0,0.6666666666666666,0.28331463195371503,8.022773590855405,0.4510106284427637,-8.324588509985539,-5.0649672860915915,6.371611847231857,0.08779141920421173,1.6094379124341003,0.1474668597658002,6.771935555839602,3.044522437723423,12.34611715667467,2.1972245773362196,4.976733742420574,5.043425116919247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.340735,3.340735,3.340735,3.340735,0,0.0,64,64.0,0,0.0,0,1416618747,2623059831.0,0.041103,0,0,0,0,0,0,0.4666666666666667,0.2833578628145512,8.754212835390085,0.5499648168998759,-2.3428047800671084,-1.8073880537386433,7.917536353943631,0.5207452901927345,3.367295829986474,0.14746481964287636,8.426173793029069,3.258096538021482,11.613865223464417,3.7612001156935624,11.150993871885674,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.599182,4.599182,4.599182,4.599182,0,0.0,64,53.0,0,11.0,0,1093286149,3441043043.0,0.0,0,0,0,0,0,0,0.3333333333333333,0.2833939504530775,9.85205855841547,0.5409889077264254,-8.324588509985539,-5.0649672860915915,9.341017695617799,0.08779141920421173,3.2188758248682006,0.1474689310418895,9.827146319279406,1.5339304383573247,10.467579023926712,3.9889840465642745,8.31752199628717,8.62155320674048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.595432,4.595432,4.595432,4.595432,0,0.0,64,53.0,0,11.0,0,1094799131,3442035050.0,0.0,0,0,0,0,0,0,0.3333333333333333,0.28340536134964295,10.101446700300613,0.5657271864107579,-8.324588509985539,-5.0649672860915915,9.572789322908545,0.08779141920421173,3.332204510175204,0.14746901407787846,10.315365388416483,1.3606049456365474,13.223013818053726,4.219507705176107,8.31752199628717,8.62155320674048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.624487,4.624487,4.624487,4.624487,0,0.0,64,53.0,0,11.0,0,1094380939,3441763919.0,0.0,0,0,0,0,0,0,0.3333333333333333,0.28339397607458056,9.849314911014888,0.5403685190721862,-8.324588509985539,-5.0649672860915915,9.343821763350665,0.08779141920421173,3.2188758248682006,0.1474689330355215,9.833655042937448,1.5339304383573247,12.845167465820529,3.9889840465642745,8.31752199628717,8.62155320674048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.103614,0.103614,0.103614,0.103614,0,0.0,52,59.0,12,5.0,0,401492396,0.0,0.0,0,1,1,1,1,0,0.6666666666666666,0.28332843633303667,8.650764475845072,0.5220084083511208,-8.324588509985539,-5.0649672860915915,5.003946305945459,0.08779141920421173,1.0986122886681096,0.14746231610743785,5.003946305945459,3.9318256327243257,16.125502651276676,1.0986122886681096,16.635517134138762,11.082527090316852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.123784,0.123784,0.123784,0.123784,0,0.0,52,59.0,12,5.0,0,401492396,0.0,0.0,0,1,1,1,1,0,0.6666666666666666,0.28331777545403003,8.47293287889949,0.4976863662162679,-8.324588509985539,-5.0649672860915915,5.003946305945459,0.08779141920421173,1.0986122886681096,0.14746231610743785,5.003946305945459,3.9318256327243257,16.075695849855652,1.0986122886681096,16.635517134138762,11.082527090316852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1.954929,1.954929,1.954929,1.954929,0,0.0,64,62.0,0,2.0,0,1079057860,3368322417.0,0.014806,0,0,0,0,0,0,0.0,0.28340403772412953,9.205246168526962,0.5801820371658244,-5.20312942050002,-2.913872895541565,7.853216388156072,0.08779141920421173,2.9444389791664403,0.14746678084125592,9.428913494775632,1.880312934366108,12.717113246186976,3.5553480614894135,11.408819717317222,10.47607597368035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.901015,1.901015,1.901015,1.901015,0,0.0,64,64.0,0,0.0,0,2043687819,1618368833.0,0.0,0,0,0,0,0,0,0.3333333333333333,0.2833601583444546,8.645089412519045,0.5571161529199282,-8.324588509985539,-5.0649672860915915,7.273092595999522,0.464732499174668,2.833213344056216,0.1474641831399821,7.950502434808851,3.1998728873349114,12.283353080099234,3.295836866004329,5.220355825078325,5.043425116919247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.103942,0.103942,0.103942,0.103942,0,0.0,52,59.0,12,5.0,0,3117700543,0.0,0.0,0,1,1,1,1,0,0.6666666666666666,0.28332825547842133,8.647604401555219,0.5216053421151167,-8.324588509985539,-5.0649672860915915,5.003946305945459,0.08779141920421173,1.0986122886681096,0.14746231610743785,5.003946305945459,3.9318256327243257,14.172536540281824,1.0986122886681096,16.635517134138762,11.082527090316852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.123067,0.123067,0.123067,0.123067,0,0.0,52,59.0,12,5.0,0,876149913,0.0,0.0,0,1,1,1,1,0,0.6666666666666666,0.28331813975915054,8.478740823570087,0.4985365309396404,-8.324588509985539,-5.0649672860915915,5.003946305945459,0.08779141920421173,1.0986122886681096,0.14746231610743785,5.003946305945459,3.9318256327243257,15.107040565289717,1.0986122886681096,16.635517134138762,11.082527090316852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4.586471,4.586471,4.586471,4.586471,0,0.0,64,116.0,0,12.0,0,1091370674,3439776570.0,0.0,0,0,0,0,0,0,0.0,0.28340094886663597,9.859758096380105,0.5512916204916113,-8.324588509985539,-5.0649672860915915,9.341193180394946,-0.48674538949339446,3.332204510175204,0.1474688407329184,10.112167001239515,0.991366663974885,13.16464286925913,4.07753744390572,8.201385955238608,8.62155320674048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.94339,4.94339,4.94339,4.94339,0,0.0,64,117.0,0,11.0,0,2929278840,2286857734.0,0.014217,0,0,0,0,0,0,0.0,0.28342271977712474,8.397328914428838,0.5743418001781933,-3.297856149735512,-2.505590989153985,7.976595409316577,-0.48674538949339446,2.8903717578961645,0.1474673792442102,11.39926555602462,0.9411836131898944,14.06952699918482,4.382026634673881,12.948850113447694,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.931856,4.931856,4.931856,4.931856,0,0.0,64,64.0,0,0.0,0,205947941,1552586432.0,0.031122,0,0,0,0,0,0,0.4,0.2833471671313196,8.317174415497245,0.5085377510210981,-2.864137822730705,-2.1278041841135593,7.869783902530146,0.5207452901927345,3.367295829986474,0.14746447383835612,8.576405051048084,3.224377900650442,12.056603490246284,3.8066624897703196,11.165592463176269,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.803965,4.803965,4.803965,4.803965,0,0.0,64,52.0,0,12.0,0,1950632533,4236896213.0,0.028911,0,0,0,0,0,0,0.0,0.2833832131636928,7.961009543942754,0.40130068315254785,-3.3155023597341926,-2.3231292694400785,7.556427969440253,0.39052145034795144,2.3978952727983707,0.14746767232573962,9.523251498473739,2.9036925848585926,12.597577426820756,3.2188758248682006,11.490608278819195,11.124922010923182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.636942,0.636942,0.636942,0.636942,0,0.0,64,116.0,0,12.0,0,188199833,439571066.0,0.0,0,0,0,0,0,0,0.0,0.2833868275254221,9.255647355958303,0.5820955017942148,-8.324588509985539,-5.0649672860915915,6.907755278982137,-0.48674538949339446,1.9459101490553132,0.1474672967177077,7.729295674310482,2.1624384966490333,12.238505953196285,2.5649493574615367,6.432940092739179,6.126869184114185,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.330057,0.330057,0.330057,0.330057,0,0.0,64,64.0,0,0.0,0,27038846,3577412242.0,0.055259,0,0,0,0,0,0,0.5,0.28332219967813316,8.17182062430049,0.5141864129280117,-2.5895778440409987,-1.8455310427393872,5.680172609017068,-0.48674538949339446,1.0986122886681096,0.1474668597658002,6.052089168924417,3.044522437723423,10.89897755957152,1.6094379124341003,11.165592463176269,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.247851,0.247851,0.247851,0.247851,0,0.0,64,116.0,0,12.0,0,2629181588,3797002468.0,0.013761,0,0,0,0,0,0,0.5,0.2834332107065726,11.953957306914035,0.6739685556612169,-3.3188751981657987,-2.5218570955902675,8.993799971795545,-0.48674538949339446,2.4849066497880004,0.14746905111220146,9.383957488139991,1.4925166053829495,15.085307338126762,3.367295829986474,11.641010804733448,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.179987,0.179987,0.179987,0.179987,0,0.0,64,52.0,0,12.0,0,3868402720,4269091479.0,0.018667,0,0,0,0,0,0,0.0,0.2834373448271587,11.040696298492673,0.6784513611377351,-3.081368239961643,-2.3485418031420036,7.326465613840322,-0.48674538949339446,2.639057329615259,0.14746588149136267,9.530538036104643,1.6094379124341003,15.432983502891547,3.2188758248682006,11.325933016526376,11.109712818165356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.961032,3.961032,3.961032,3.961032,0,0.0,64,64.0,0,0.0,0,27035518,3577408130.0,0.055259,0,0,0,0,0,0,0.47368421052631576,0.2833611692389568,8.803855408091865,0.554964130796077,-2.5895778440409987,-1.8455310427393872,8.130647968160584,0.5387392635165333,3.5553480614894135,0.14746494986958028,8.665785595466064,3.2851984784944603,10.786200818144286,3.970291913552122,11.150993871885674,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.175656,0.175656,0.175656,0.175656,0,0.0,52,59.0,12,5.0,0,3893455133,0.0,0.0,0,1,1,1,1,0,0.6666666666666666,0.28329357100879426,8.123030980911476,0.43811440951789604,-8.324588509985539,-5.0649672860915915,5.003946305945459,0.08779141920421173,1.0986122886681096,0.14746231610743785,5.003946305945459,3.9318256327243257,16.558787674281984,1.0986122886681096,16.635517134138762,11.082527090316852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1.051271,1.051271,1.051271,1.051271,0,0.0,63,54.0,1,10.0,0,3904203819,3704604840.0,0.032914,0,0,0,0,0,0,0.5,0.28334120819036096,8.362954682298767,0.5319863009882132,-1.8796365337898362,-1.5651082928787843,6.487684018484611,-0.48674538949339446,2.0794415416798357,0.14746449677996812,7.04141166379481,2.1624384966490333,16.68482956311559,2.5649493574615367,11.068651958695275,11.070645946239251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.280979,2.280979,2.280979,2.280979,0,0.0,64,63.0,0,1.0,0,732966721,692682252.0,0.039876,0,0,0,0,0,0,0.6666666666666666,0.28333326469346476,8.188537745764805,0.45244592354585794,-1.4187162307694596,-1.2163011475551753,7.051855622955894,0.08779141920421173,2.302585092994046,0.14746633160443484,7.627544390488503,2.5466840187008333,15.236768748010197,2.772588722239781,11.128688438303811,10.34512385694912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.141787,1.141787,1.141787,1.141787,0,0.0,64,64.0,0,0.0,0,2254001889,4073125735.0,0.0,0,0,0,0,0,0,0.8333333333333334,0.2833551755671125,8.876503302849283,0.5417754931169334,-8.324588509985539,-5.0649672860915915,7.063903961472068,0.39052145034795144,2.1972245773362196,0.1474668597658002,7.385851078125209,3.3074648866584075,10.375769833681609,2.70805020110221,5.030437921392435,5.043425116919247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.131115,0.131115,0.131115,0.131115,0,0.0,52,59.0,12,5.0,0,3158282419,0.0,0.0,0,1,1,1,1,0,0.6666666666666666,0.2833141053736488,8.41540852301149,0.48904589359185113,-8.324588509985539,-5.0649672860915915,5.003946305945459,0.08779141920421173,1.0986122886681096,0.14746231610743785,5.003946305945459,3.9318256327243257,15.56108175017689,1.0986122886681096,16.635517134138762,11.082527090316852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.192161,0.192161,0.192161,0.192161,0,0.0,116,59.0,12,5.0,0,4202735642,0.0,0.0,0,1,1,1,1,0,0.6666666666666666,0.283286569888589,8.033252896431629,0.4197285765062488,-8.324588509985539,-5.0649672860915915,5.003946305945459,0.08779141920421173,1.0986122886681096,0.14746231610743785,5.003946305945459,3.9318256327243257,15.724433760009179,1.0986122886681096,16.635517134138762,11.082527090316852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.633837,0.633837,0.633837,0.633837,0,0.0,64,64.0,0,0.0,0,543343484,3940739406.0,0.033233,0,0,0,0,0,0,0.4,0.28336850073756076,9.066398166412888,0.5825014068515865,-2.101418580520429,-1.7075515181431693,6.665683717782408,0.3414938448500512,2.1972245773362196,0.14746481964287636,7.173958319756794,3.258096538021482,9.835476341919584,2.5649493574615367,11.425721342133585,11.136179000443898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
